"scope","device_id","mpn","quantity","lifecycle","qualification","orderable_evidence","cost_evidence","cost_currency","cost_target_quantity","unit_price_usd","line_material_usd","cost_price_break","cost_source","cost_checked","cost_gate_status","cost_gate_reason","cost_gate_source","cost_gate_checked","alternate_evidence","alternate_policy_class","placements"
"base_product","yageo_rc0402fr_0710kl","Yageo RC0402FR-0710KL","167","active","verified_candidate","present","present","USD","100","0.0097","1.6199","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0710KL/726523","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","any_tx_aon_pullup;audio_arm_pulldown;audio_capture_sel_pulldown;audio_rx_sel_pulldown;audio_speaker_req_pulldown;audio_speaker_safe_pulldown;audio_tx_req_pulldown;audio_tx_safe_pulldown;backlight_fault_pullup;backlight_gate_pulldown;c5_boot_pullup;c5_dbg_id0_strap;c5_dbg_id1_strap;c5_detector_feedback_res;c5_detector_ground_res;c5_evidence_main_pullup;c5_evidence_output_pullup;c5_evidence_threshold_bottom;c5_gpio27_pullup;c5_reset_pullup;cc_band_v1_host_pulldown;cc_band_v2_host_pulldown;cc_evidence_hold_pulldown;cc_evidence_output_pullup;cc_evidence_threshold_bottom;cc_host_csn_pullup;cc_host_gdo0_pulldown;cc_host_gdo2_pulldown;cc_host_sclk_pulldown;cc_host_si_pulldown;cc_host_so_pulldown;cc_power_on_pulldown;cc_switch_a_v1_pulldown;cc_switch_a_v2_pulldown;cc_switch_b_v1_pulldown;cc_switch_b_v2_pulldown;charger_ce_pullup;charger_int_pullup;codec_ce_pullup;codec_power_on_pulldown;display_reset_pulldown;ext_any_req_pulldown;ext_en_pulldown;ext_pg_pullup;headphone_tip_detect_pullup;ir_carrier_host_pullup;ir_demod_host_pullup;ir_evidence_main_pullup;ir_evidence_output_pullup;ir_evidence_vref_bottom;ir_power_on_pulldown;ir_tx_gate_pulldown;lcd_host_cs_pullup;main_fb_bottom;nrf0_evidence_output_pullup;nrf0_evidence_threshold_bottom;nrf0_host_ce_pulldown;nrf0_host_csn_pullup;nrf0_host_irq_pullup;nrf0_host_miso_pulldown;nrf0_host_mosi_pulldown;nrf0_host_sck_pulldown;nrf0_module_ce_pulldown;nrf0_module_csn_pullup;nrf0_module_irq_pullup;nrf0_module_miso_pulldown;nrf0_module_mosi_pulldown;nrf0_module_sck_pulldown;nrf1_evidence_output_pullup;nrf1_evidence_threshold_bottom;nrf1_host_ce_pulldown;nrf1_host_csn_pullup;nrf1_host_irq_pullup;nrf1_host_miso_pulldown;nrf1_host_mosi_pulldown;nrf1_host_sck_pulldown;nrf1_module_ce_pulldown;nrf1_module_csn_pullup;nrf1_module_irq_pullup;nrf1_module_miso_pulldown;nrf1_module_mosi_pulldown;nrf1_module_sck_pulldown;nrf2_evidence_output_pullup;nrf2_evidence_threshold_bottom;nrf2_host_ce_pulldown;nrf2_host_csn_pullup;nrf2_host_irq_pullup;nrf2_host_miso_pulldown;nrf2_host_mosi_pulldown;nrf2_host_sck_pulldown;nrf2_module_ce_pulldown;nrf2_module_csn_pullup;nrf2_module_irq_pullup;nrf2_module_miso_pulldown;nrf2_module_mosi_pulldown;nrf2_module_sck_pulldown;nrf_evidence_hold_pulldown;nrf_power_on_pulldown;pack_alrt_pullup;pack_diag_gate_pulldown;pack_diag_trigger_pulldown;pack_gauge_scl_pullup;pack_gauge_sda_pullup;pack_hold_pullup;pack_hold_release_pulldown;pack_irq_gate_pulldown;pack_pfail_pullup;pd_eeprom_wp_pullup;power_fault_pullup;product_usb_fault_pullup;ptt_pullup;receiver_irq_pullup;receiver_power_on_pulldown;receiver_senb_pulldown;rp_any_tx_main_pullup;rp_boot_pullup;rp_dbg_id0_strap;rp_dbg_id1_strap;rp_reset_pullup;s3_boot_pullup;s3_dbg_id0_strap;s3_dbg_id1_strap;s3_detector_feedback_res;s3_detector_ground_res;s3_evidence_output_pullup;s3_evidence_threshold_bottom;s3_reset_pullup;safe_por_pullup;safe_reset_gate_pullup;sd_card_cmd_pullup;sd_card_dat0_pullup;sd_card_dat1_pullup;sd_card_dat2_pullup;sd_card_dat3_pullup;sd_detect_pullup;sd_host_cs_pullup;sd_host_d0_pullup;sd_host_d1_pullup;sd_host_sck_pulldown;sd_on_pulldown;si_audio_l_sum;si_audio_r_sum;slow_io_reset_pullup;slow_io_s3_evidence_pullup;slow_io_stop_sense_pullup;speaker_amp_enable_pulldown;stop_pullup;sys_int_pullup;touch_irq_pullup;touch_reset_pulldown;u214_req_pulldown;u214_supervisor_pullup;ui_matrix_col0_pullup;ui_matrix_col1_pullup;ui_matrix_col2_pullup;unit_req_pulldown;unit_signal_iso_oe_pulldown;unit_supervisor_pullup;voice_en_pulldown;voice_evidence_hold_pulldown;voice_evidence_output_pullup;voice_evidence_threshold_bottom;voice_hl_req_pulldown;voice_pg_pullup;voice_ptt_pullup;voice_rx_series;voice_supervisor_pullup"
"base_product","yageo_rc0402fr_07110kl","Yageo RC0402FR-07110KL","2","active_orderable","verified_candidate","present","present","USD","100","0.0097","0.0194","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07110KL/729478","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","u214_supervisor_sense_top;unit_supervisor_sense_top"
"base_product","yageo_rc0402fr_0712kl","Yageo RC0402FR-0712KL","2","active","verified_candidate","present","present","USD","100","0.0097","0.0194","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0712KL/729479","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ir_evidence_threshold_bottom;voice_fb_bottom"
"base_product","yageo_rc0402fr_07133kl","Yageo RC0402FR-07133KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","backlight_efuse_ilim"
"base_product","yageo_rc0402fr_07169kl","Yageo RC0402FR-07169KL","5","active","verified_candidate","present","present","USD","100","0.0097","0.0485","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07169KL/5280860","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ext_ovlo_top;pack_diag_timer_res;pack_mid_adc_bottom;pack_stack_adc_bottom;unit_ovlo_top"
"base_product","yageo_rc0402fr_07196kl","Yageo RC0402FR-07196KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","aon_efuse_ovlo_top"
"base_product","yageo_rc0402fr_071k65l","Yageo RC0402FR-071K65L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","main_efuse_rilm"
"base_product","yageo_rc0402fr_071kl","Yageo RC0402FR-071KL","10","active_orderable","verified_exact_dbg10_and_boot_series_resistor","present","present","USD","100","0.0097","0.097","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-071KL/726513","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_dbg_boot_series;c5_dbg_reset_series;c5_dbg_vtref_series;pack_pckp_res;rp_dbg_boot_series;rp_dbg_reset_series;rp_dbg_vtref_series;s3_dbg_boot_series;s3_dbg_reset_series;s3_dbg_vtref_series"
"base_product","yageo_rc0402fr_071ml","Yageo RC0402FR-071ML","10","active_orderable","verified_exact_data_only_service_vbus_bleeder","present","present","USD","100","0.0097","0.097","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-071ML/729462","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_evidence_hysteresis;c5_service_usb_vbus_bleeder;cc_evidence_hysteresis;ir_evidence_hysteresis;nrf0_evidence_hysteresis;nrf1_evidence_hysteresis;nrf2_evidence_hysteresis;rp_service_usb_vbus_bleeder;s3_evidence_hysteresis;voice_evidence_hysteresis"
"base_product","yageo_rc0402fr_07220kl","Yageo RC0402FR-07220KL","12","active","verified_candidate","present","present","USD","100","0.0097","0.1164","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07220KL/726564","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","codec_tx_atten_top;ext_buck_fb_top;pack_mid_adc_top0;pack_mid_adc_top1;pack_stack_adc_top0;pack_stack_adc_top1;pack_stack_adc_top2;pack_stack_adc_top3;pack_stack_adc_top4;u214_supervisor_sense_bottom;unit_supervisor_sense_bottom;voice_supervisor_sense_bottom"
"base_product","yageo_rc0402fr_07220rl","Yageo RC0402FR-07220RL","1","active_orderable","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","microphone_bias_filter_res"
"base_product","yageo_rc0402fr_07240kl","Yageo RC0402FR-07240KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","aon_efuse_rilim"
"base_product","yageo_rc0402fr_07270kl","Yageo RC0402FR-07270KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","voice_efuse_ovlo_top"
"base_product","yageo_rc0402fr_072k21l","Yageo RC0402FR-072K21L","2","active","verified_candidate","present","present","USD","100","0.0097","0.0194","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-072K21L/726554","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ext_rilm;unit_rilm"
"base_product","yageo_rc0402fr_072k2l","Yageo RC0402FR-072K2L","14","active","verified_candidate","present","present","USD","100","0.0097","0.1358","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-072K2L/726553","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","any_tx_led_series;codec_i2c_scl_pullup;codec_i2c_sda_pullup;codec_tx_atten_bottom;microphone_bias_res;pd_local_scl_pullup;pd_local_sda_pullup;receiver_i2c_scl_pullup;receiver_i2c_sda_pullup;stop_led_series;sys_i2c_scl_pullup;sys_i2c_sda_pullup;u214_i2c_host_scl_pullup;u214_i2c_host_sda_pullup"
"base_product","yageo_rc0402fr_0730k1l","Yageo RC0402FR-0730K1L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","charger_ts_bottom"
"base_product","yageo_rc0402fr_0730kl","Yageo RC0402FR-0730KL","2","active","verified_candidate","present","present","USD","100","0.0097","0.0194","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0730KL/726586","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ext_buck_fb_bottom;main_efuse_pg_bottom"
"base_product","yageo_rc0402fr_0733kl","Yageo RC0402FR-0733KL","3","active","verified_candidate","present","present","USD","100","0.0097","0.0291","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0733KL/726592","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","codec_adc_n_series;codec_adc_p_series;voice_efuse_pg_bottom"
"base_product","yageo_rc0402fr_073k32l","Yageo RC0402FR-073K32L","3","active","verified_candidate","present","present","USD","100","0.0097","0.0291","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-073K32L/2827627","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","encoder_a_pullup;encoder_b_pullup;voice_efuse_rilm"
"base_product","yageo_rc0402fr_0742k2l","Yageo RC0402FR-0742K2L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","aon_mode_res"
"base_product","yageo_rc0402fr_0744k2l","Yageo RC0402FR-0744K2L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","charger_ilim_top"
"base_product","yageo_rc0402fr_0745k3l","Yageo RC0402FR-0745K3L","2","active","verified_candidate","present","present","USD","100","0.0097","0.0194","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0745K3L/726613","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","main_efuse_pg_top;main_fb_top"
"base_product","yageo_rc0402fr_07470rl","Yageo RC0402FR-07470RL","6","active_orderable","verified_exact_dbg10_uart_swd_series_resistor","present","present","USD","100","0.0097","0.0582","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-07470RL/729566","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_dbg0_series;c5_dbg1_series;rp_dbg0_series;rp_dbg1_series;s3_dbg0_series;s3_dbg1_series"
"base_product","yageo_rc0402fr_0747kl","Yageo RC0402FR-0747KL","9","active","verified_candidate","present","present","USD","100","0.0097","0.0873","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0747KL/726616","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","aon_pg_pullup;ext_ovlo_bottom;ir_evidence_feedback;pack_admission_reset_pullup;rearm_pullup;speaker_input_n_gain;speaker_input_p_gain;unit_ovlo_bottom;voice_supervisor_sense_top"
"base_product","yageo_rc0402fr_0749r9l","Yageo RC0402FR-0749R9L","5","active_orderable","verified_exact_nrf_coupler_isolated_port_termination","present","present","USD","100","0.0097","0.0485","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0749R9L/726621","2026-08-19","","","","","present","SUB-RF","c5_rf_coupler_termination;nrf0_coupler_termination;nrf1_coupler_termination;nrf2_coupler_termination;s3_rf_coupler_termination"
"base_product","yageo_rc0402fr_074k7l","Yageo RC0402FR-074K7L","1","active_stocked_orderable","verified_exact_ir_carrier_output_pullup","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","ir_carrier_pullup"
"base_product","yageo_rc0402fr_0752r3l","Yageo RC0402FR-0752R3L","4","active_orderable","verified_exact_ad8314_broadband_input_match","present","present","USD","100","0.0097","0.0388","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0752R3L/5281040","2026-08-19","","","","","present","SUB-RF","nrf0_detector_match;nrf1_detector_match;nrf2_detector_match;voice_detector_match"
"base_product","yageo_rc0402fr_0756kl","Yageo RC0402FR-0756KL","1","active_orderable","verified_exact_cc_bias_passive","present","missing","","","","","","","","","","","","present","SUB-RF","cc_rbias_res"
"base_product","yageo_rc0402fr_075k1l","Yageo RC0402FR-075K1L","5","active_orderable","verified_exact_sa518_detector_series_attenuator_and_usb_type_c_rd","present","present","USD","100","0.0103","0.0515","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-075K1L/726624","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","c5_service_usb_cc1_rd;c5_service_usb_cc2_rd;rp_service_usb_cc1_rd;rp_service_usb_cc2_rd;voice_detector_series_attenuator"
"base_product","yageo_rc0402fr_075k23l","Yageo RC0402FR-075K23L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","charger_ts_top"
"base_product","yageo_rc0402fr_07620kl","Yageo RC0402FR-07620KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","pack_diag_lockout_res"
"base_product","yageo_rc0402fr_0768kl","Yageo RC0402FR-0768KL","4","active","verified_candidate","present","present","USD","100","0.0097","0.0388","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0402FR-0768KL/729598","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ext_pg_base_res;voice_efuse_pg_top;voice_fb_top;voice_pg_base_res"
"base_product","yageo_rc0402fr_078k2l","Yageo RC0402FR-078K2L","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","charger_prog_res"
"base_product","yageo_rc0402jr_070rl","Yageo RC0402JR-070RL","1","active_orderable","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","audio_ground_link"
"base_product","yageo_rc0603fr_071kl","Yageo RC0603FR-071KL","8","active","verified_candidate","present","present","USD","100","0.0122","0.0976","DigiKey cut-tape quantity-100 tier","https://www.digikey.com/en/products/detail/yageo/RC0603FR-071KL/729790","2026-08-19","","","","","present","SUB-CTRL-PASSIVE","ext_bleeder;ptt_series;sd_detect_series;ui_matrix_row0_pulldown;ui_matrix_row1_pulldown;ui_matrix_row2_pulldown;ui_matrix_row3_pulldown;unit_bleeder"
"base_product","yageo_rc1206fr_0733rl","Yageo RC1206FR-0733RL","1","active_stocked_orderable","verified_exact_ir_emitter_current_limit_resistor","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","ir_emitter_limit"
"base_product","yageo_rt0402brd07100kl","Yageo RT0402BRD07100KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","main_efuse_ovlo_bottom"
"base_product","yageo_rt0402brd07191kl","Yageo RT0402BRD07191KL","1","active","verified_candidate","present","missing","","","","","","","","","","","","present","SUB-CTRL-PASSIVE","main_efuse_ovlo_top"
